SYMBOL,change_24012026
HARIOMPIPE,3.3283283283283165
HARRMALAYA,0.5821231847771701
HARSHA,2.528613255256854
HATHWAY,0.0
HATSUN,-1.7047553702433076
HAVELLS,-1.2892995035852208
HAVISHA,0.56497175141243
HBLENGINE,-1.7534691981652468
HCC,4.967948717948717
HCG,4.613456567713626
HCL-INSYS,-1.2734082397003739
HCLTECH,-0.15591268889421378
HDBFS,-0.12354509395930105
HDFCAMC,-0.07236180904523344
HDFCBANK,0.04269171247131408
HDFCBSE500,0.0265745415891523
HDFCGOLD,-0.03321431536992962
HDFCGROWTH,0.0
HDFCLIFE,-0.8149473265752306
HDFCLIQUID,0.015325376908496184
HDFCLOWVOL,-0.2315886984715179
HDFCMID150,-0.225428313796216
HDFCMOMENT,-0.19218449711722846
HDFCNEXT50,-0.2574370709382249
HDFCNIF100,-1.1355311355311437
HDFCNIFBAN,0.196979645436634
HDFCNIFIT,0.6493506493506443
HDFCNIFTY,-0.21814404432132806
HDFCPSUBK,0.8386948529411646
HDFCPVTBAN,-0.034482758620695046
HDFCQUAL,-0.19798713083649142
HDFCSENSEX,-0.23263191286877327
HDFCSILVER,2.749253364971566
HDFCSML250,0.48082850450006237
HDFCVALUE,0.417356263941867
HEADSUP,0.23255813953487878
HEALTHADD,-0.020397062822954264
HEALTHIETF,-0.20688734650293797
HEALTHY,-0.1336898395722015
HECPROJECT,-0.7622943199776826
HEG,-3.318117977528086
HEIDELBERG,-0.367276820093599
HEMIPROP,-0.3720726636025322
HERANBA,-1.196543319299808
HERITGFOOD,0.7831120190670726
HEROMOTOCO,0.13970138828254605
HESTERBIO,-1.9862836438923277
HEUBACHIND,-0.23645985812408768
HEXATRADEX,0.575221238938069
HEXT,0.6163539241199836
HFCL,-0.8070897293875582
HGINFRA,-0.7242260721386001
HGM,-0.37138704989503774
HGS,-0.4994192799070795
HIKAL,-0.9724548669272172
HILINFRA,-0.09036688957165581
HILTON,1.2687052700065082
HIMATSEIDE,-1.7641418983700898
HINDALCO,1.7551486170733008
HINDCOMPOS,-1.139330643247095
HINDCON,-0.4410585404972052
HINDCOPPER,-1.145317940260216
HINDOILEXP,-0.7725093233883835
HINDPETRO,-0.48775080368029894
HINDUNILVR,-0.6940403956445773
HINDWAREAP,-1.5644298065047393
HINDZINC,0.2546756864305647
HIRECT,2.3141345871290038
HISARMETAL,-0.9668063164679342
HITECH,0.3292181069958861
HITECHCORP,-0.08666584127769367
HLEGLAS,2.454057755963931
HLVLTD,-0.7751937984495959
HMAAGRO,0.03601008282319612
HMVL,3.8490566037735805
HNDFDS,-1.104645428543242
HNGSNGBEES,2.3922708289227947
HOMEFIRST,2.7772547542835624
HONASA,1.0801393728223074
HONAUT,0.31659882406151063
HONDAPOWER,-0.6692465285681684
HPAL,1.1176022352044828
HPIL,2.591760299625474
HPL,-1.4764730233200007
HSCL,0.6263269639065794
HTMEDIA,0.04268032437047189
HUBTOWN,0.4116137027529463
HUDCO,-1.1401250459727925
HUHTAMAKI,-4.408221846327333
HYUNDAI,0.46171269274326626
IBULLSLTD,-2.971887550200797
ICDSLTD,-2.2851919561243146
ICEMAKE,3.1557236163630176
ICICIAMC,1.6125351791283216
ICICIB22,-0.43400561654327724
ICICIBANK,1.6913169627061138
ICICIGI,-1.298225409621523
ICICIPRULI,0.10282776349615064
ICIL,0.6625175667536547
ICRA,-0.17470881863560733
IDBI,-0.5469724594568595
IDEA,-3.999999999999994
IDEAFORGE,-1.598485645178245
IDFCFIRSTB,-2.1351893358499496
IDFNIFTYET,0.17363571934798339
IEX,-0.49992958738206444
IFBAGRO,-4.998736097067753
IFBIND,-0.476190476190473
IFCI,2.1974127237285166
IFGLEXPOR,-0.6780889279983447
IGARASHI,-2.3368346512451263
IGCL,-0.04049129437171162
IGIL,1.1800840607824044
IGL,-1.5489972281102355
IGPL,-1.0350853609356006
IIFL,-0.654460459680568
IIFLCAPS,-0.936830835117773
IITL,1.4864412453967184
IKIO,0.1833668520052066
IKS,1.9156858035070778
IMAGICAA,5.166051660516597
IMFA,-1.2139851084493363
IMPAL,-0.7062568387545917
INCREDIBLE,2.4136039495337425
INDBANK,0.34344590726961804
INDGN,-0.039131285462736344
INDHOTEL,-1.7316330966526654
INDIACEM,-0.1603077909586406
INDIAGLYCO,-0.06226650062266737
INDIAMART,0.13000278577396818
INDIANB,-1.0766346095687387
INDIANCARD,0.07692307692307984
INDIANHUME,-1.6597000245881486
INDIASHLTR,0.4744197974099302
INDIGO,-1.865979381443299
INDIGOPNTS,2.137787056367425
INDIQUBE,4.918032786885257
INDNIPPON,-1.0270235573528468
INDOAMIN,2.3581794195250656
INDOBORAX,3.4131031777167578
INDOCO,0.4833162933358082
INDOFARM,-1.2222105152249463
INDORAMA,-0.8859609268514325
INDOSTAR,-0.2598546575644146
INDOTECH,-1.580150618612157
INDOTHAI,3.6799999999999957
INDOUS,0.4561966714539089
INDOWIND,-0.27155465037339394
INDRAMEDCO,-1.163213376953824
INDSWFTLAB,11.399933913426581
INDTERRAIN,1.391035548686231
INDUSINDBK,0.5632558396377391
INDUSTOWER,-1.0864539990753688
INFIBEAM,0.0
INFOBEAN,-5.1652086699727
INFOMEDIA,-3.6918138041733615
INFRABEES,-1.1515358999097352
INFRAIETF,-1.1568525273579984
INFY,0.19424775988469883
INGERRAND,-1.441374849856792
INNOVACAP,0.4892653716956198
INNOVANA,1.3388909940633962
INOXGREEN,0.47803201203136014
INOXINDIA,0.07160118141948936
INOXWIND,2.482869093174328
INSECTICID,-0.29841369561804476
INSPIRISYS,0.5020320344250558
INTELLECT,1.898976632189572
INTENTECH,-1.873556335015825
INTERARCH,-3.893756083993881
INTERNET,1.1860637509266132
INTLCONV,-1.208313194780087
INVENTURE,-1.7391304347826104
IOB,0.22669311419665142
IOC,-0.5308392315470193
IOLCP,-0.13164823591363128
IONEXCHANG,1.1127167630057868
IPCALAB,-1.3090718680455558
IPL,0.1677550775867241
IRB,-0.14644862094215835
IRCON,-0.9281309153080601
IRCTC,-0.7324564857840399
IREDA,-1.0671378091872727
IRFC,-1.0600994862594775
IRIS,2.459306440198156
IRISDOREME,-2.4281907018063373
IRMENERGY,-0.799273387829242
ISFT,0.7545931758530159
ISGEC,-0.12561236025624922
ISHANCH,0.17532674529805456
IT,0.5531505531505627
ITADD,0.8072653884964689
ITBEES,0.5756776205325066
ITBETA,0.6934566145092507
ITC,-1.0933806146572072
ITCHOTELS,0.9600755469282746
ITDC,0.602089605100049
ITETF,0.8062484252960451
ITI,3.0057413036136365
ITIETF,0.4798464491362832
IVALUE,-0.26078234704112563
IVC,-0.3797468354430411
IVP,-0.7757212847033307
IVZINGOLD,1.6117792331109584
IVZINNIFTY,0.1070030596721573
IXIGO,5.914104670265194
IZMO,-2.2272170004086664
J&KBANK,0.3396603396603431
JAGRAN,-0.28710881424060125
JAGSNPHARM,1.755072382762291
JAIBALAJI,-1.48381294964028
JAICORPLTD,1.4673452078032143
JAINREC,2.3241438991222734
JAIPURKURT,0.9713835652402139
JAMNAAUTO,5.959844456789147
JARO,8.998192615543497
JASH,-1.5427941716664653
JAYAGROGN,3.2868787799105967
JAYBARMARU,-0.35379812695108137
JAYKAY,1.2633513265189027
JAYNECOIND,-2.6784700942004305
JAYSREETEA,-0.6568144499179008
JBCHEPHARM,-0.21358393848782573
JBMA,1.3255523134639509
JGCHEM,2.0058184045322345
JHS,4.270109235352529
JINDALPHOT,6.901187542012089
JINDALPOLY,-3.644699140401141
JINDALSAW,-0.1545403968597391
JINDALSTEL,-1.2311901504787983
JINDRILL,-2.0496427228281267
JINDWORLD,0.07355645457888772
JIOFIN,-1.266261925411961
JISLDVREQS,3.9379023097311587
JISLJALEQS,1.6358839050132048
JITFINFRA,3.139866793529972
JKCEMENT,3.350906978822268
JKIL,-2.1152314364103098
JKIPL,0.7403925255611651
JKLAKSHMI,2.2641762966944246
JKPAPER,-1.6117729502452698
JKTYRE,0.3782600039816797
JLHL,1.8723212271599263
JMA,-1.3545502367175186
JMFINANCIL,-1.197342483755557
JNKINDIA,-0.680241664801961
JOCIL,1.0454511752057511
JPOLYINVST,2.7127138032465385
JPPOWER,1.3390139987827077
JSFB,-1.3452366393542863
JSL,1.560173496471801
JSLL,4.359851517577688
JSWCEMENT,1.6028569055726325
JSWENERGY,-0.9322373696872561
JSWHL,1.5475520540236354
JSWINFRA,0.05677517032552389
JSWSTEEL,-0.3889405597362084
JTEKTINDIA,0.6883391262863896
JTLIND,7.678600356390737
JUBLCPL,-4.616523670571839
JUBLFOOD,0.8403361344537772
JUBLINGREA,1.3102376193648542
JUBLPHARMA,-0.9424083769633594
JUNIORBEES,-0.2179593052377941
JUNIPER,-0.6559332140727512
JUSTDIAL,1.5232292460015233
JWL,-0.9927645970048758
JYOTHYLAB,0.1538461538461451
JYOTICNC,-0.10139281711938156
JYOTISTRUC,-2.771618625277162
KABRAEXTRU,0.5257726893027476
KAJARIACER,-0.06029241822841006
KAKATCEM,-0.6369426751592281
KALAMANDIR,0.6824535438250273
KALPATARU,5.036603221083452
KALYANIFRG,1.4514389980923943
KALYANKJIL,-1.1866773035500577
KAMATHOTEL,0.8196362042515908
KAMDHENU,-0.8853474988933124
KAMOPAINTS,1.408450704225364
KANANIIND,0.6250000000000006
KANORICHEM,-3.1982354562999826
KANPRPLA,2.076696888017634
KANSAINER,0.7023933402705536
KAPSTON,-1.5268377144655962
KARMAENG,4.091008532049874
KARURVYSYA,0.45523520485583785
KAUSHALYA,1.3304671159655974
KAVDEFENCE,-2.434807664601639
KAYA,0.5638134290107608
KAYNES,-0.024354603019973234
KCP,-0.6068662582360486
KCPSUGIND,0.4473363155754349
KDDL,1.7748367588413163
KEC,-0.8885999133073222
KECL,-1.1651523249599183
KEEPLEARN,0.429184549356214
KEI,-1.3117831551475512
KELLTONTEC,-1.2933568489124185
KERNEX,1.7309277406355768
KEYFINSERV,2.976612331679672
KFINTECH,0.3615604186489015
KHADIM,2.620190882684223
KHAICHEM,-1.4571428571428515
KHAITANLTD,-2.722747129940066
KHANDSE,5.752688172043012
KICL,0.7184182084048689
KILITCH,-0.9141033081834109
KIMS,1.4744216357119695
KINGFA,-0.2540298369590319
KIOCL,-0.6449842184712564
KIRIINDUS,10.192129867461219
KIRLOSBROS,0.5394679729645964
KIRLOSENG,2.2026822986055556
KIRLOSIND,1.4846901659943157
KIRLPNU,1.0673076923076836
KITEX,0.6744925092418393
KKCL,-1.5480202190396004
KMEW,8.566702115089212
KMSUGAR,0.14716703458424998
KNAGRI,0.3221037068328301
KNRCON,-0.8939796060902369
KOHINOOR,-0.1193792280143159
KOKUYOCMLN,-0.17217630853995142
KOLTEPATIL,0.05391562205148636
KOPRAN,-0.3575283324338917
KOTAKBANK,-0.032813012703336274
KOTARISUG,-0.7172517931294743
KOTHARIPET,0.8026360256843553
KOTHARIPRO,-1.0925819436457807
KPEL,0.12578616352200545
KPIGREEN,1.4950730547060875
KPIL,0.6156316916488304
KPITTECH,0.08528057308545114
KPRMILL,3.201062994503835
KRBL,1.4994394618833986
KREBSBIO,0.7819980849026525
KRIDHANINF,-5.339805825242723
KRISHANA,1.1144883485309016
KRISHIVAL,-1.6664292835778443
KRISHNADEF,1.2937468900315068
KRITI,0.4871513822920542
KRITIKA,-0.5625879043600567
KRITINUT,2.3562412342216086
KRN,2.2121669180492676
KRONOX,-0.04560310101087047
KROSS,-2.329925285096347
KRSNAA,0.8978285077951067
KRYSTAL,-0.4296716659910786
KSB,-2.257441566224951
KSCL,0.5998766608734678
KSHINTL,-3.052431721922023
KSHITIJPOL,0.0
KSL,0.8465991316932017
KSOLVES,1.6467607672819442
KTKBANK,-0.6608399062033579
KUANTUM,-0.9568863563057741
LAGNAM,1.6045099739809183
LAL,-3.1094527363183975
LALPATHLAB,2.896451846488052
LAMBODHARA,0.7982062780269062
LANDMARK,2.086371284352218
LAOPALA,0.23006902070621585
LASA,-4.913294797687876
LATENTVIEW,0.12531328320802265
LAURUSLABS,1.4474693251533655
LAXMICOT,-1.3075965130759595
LAXMIDENTL,-0.24534859946842066
LAXMIINDIA,-3.0975040402226512
LEMERITE,-0.09746588693956869
LEMONTREE,-0.3289473684210526
LENSKART,-1.8123901581722321
LEXUS,1.840971406188793
LFIC,0.7853917141174273
LGBBROSLTD,1.3562529569468513
LGEINDIA,0.6909954653422685
LGHL,-0.5787234042553152
LIBAS,-1.672862453531596
LIBERTSHOE,-2.3622047244094464
LICHSGFIN,0.4433734939758949
LICI,-0.042062252133159804
LICMFGOLD,-0.1746742031716125
LICNETFGSC,-0.3467406380027788
LICNETFN50,-0.5484587614551458
LICNETFSEN,-0.010633885940941815
LICNFNHGP,-0.6049017903702251
LICNMID100,-0.3674628361449789
LIKHITHA,-1.0992189759907467
LINC,0.28512875345272487
LINCOLN,-1.2886597938144329
LINDEINDIA,-0.36036036036036034
LIQGRWBEES,0.01172218423366265
LIQUID,0.0
LIQUID1,0.01380516313101937
LIQUIDADD,0.013529358708384915
LIQUIDBEES,0.0010000100000990915
LIQUIDBETF,0.012208980174504752
LIQUIDCASE,0.017815784785316247
LIQUIDETF,0.0010000100000990915
LIQUIDIETF,0.0
LIQUIDPLUS,0.014044286316192216
LIQUIDSBI,-0.0009999999999990906
LIQUIDSHRI,0.012872616267318272
LLOYDSENGG,-1.199226305609293
LLOYDSENT,-1.9662461084712484
LLOYDSME,-1.3097995367782018
LMW,-0.6909680603539449
LODHA,-0.31545741324919874
LOKESHMACH,0.5744882592447996
LORDSCHLO,0.07716545559771368
LOTUSDEV,-1.626279642348057
LOTUSEYE,-2.0154334997730357
LOVABLE,0.19833399444665567
LOWVOL,-0.5373853423515357
LOWVOL1,0.13654984069185772
LOWVOLIETF,-0.17256255392579442
LOYALTEX,5.048514251061254
LPDC,2.18340611353711
LT,-3.27444637969644
LTF,-2.532500422083404
LTFOODS,2.8453608247422744
LTGILTBEES,-0.1369394043135883
LTGILTCASE,-0.1007725898555631
LTIM,1.6665277893508874
LTTS,0.032435187544879555
LUMAXIND,-2.11072354887756
LUMAXTECH,-0.8271572260455267
LUPIN,-0.4295375616889092
LUXIND,-2.818444378050002
LXCHEM,0.7319182913034762
LYKALABS,-1.79418172497758
LYPSAGEMS,-4.133858267716534
M&M,-0.5567626290059751
M&MFIN,2.616320181021072
MACPOWER,-1.3038079470198698
MADHAV,0.7231920199501226
MADHUCON,0.0
MADRASFERT,-1.0594540695500543
MAFANG,0.9968173902600111
MAGADSUGAR,-1.3276278253236804
MAGNUM,-3.6628420123565832
MAHABANK,2.0072134232397585
MAHAPEXLTD,0.2572545791315085
MAHEPC,1.8932340161390424
MAHESHWARI,0.9440478931614177
MAHKTECH,0.22770398481972948
MAHLIFE,-0.9564865957160057
MAHLOG,-0.605862125429842
MAHSCOOTER,6.5626930203829525
MAHSEAMLES,0.0383914003263138
MAITHANALL,-2.188908304975624
MAKEINDIA,-0.669111497136988
MALLCOM,0.5591630591630633
MALUPAPER,-0.939518496770406
MAMATA,1.1269722013523666
MANAKALUCO,11.226252158894638
MANAKCOAT,0.4535856729490764
MANAKSIA,0.46160947838130695
MANAKSTEEL,0.29159241859711604
MANALIPETC,1.3802622498274624
MANAPPURAM,4.707681849082265
MANBA,3.241576413959087
MANCREDIT,-1.7688751926040092
MANGLMCEM,0.38508309687880327
MANINDS,-1.6482728966604556
MANINFRA,0.13508949679162158
MANKIND,-0.467562828755118
MANORAMA,1.25535823637476
MANORG,-0.28002800280027546
MANUFGBEES,-0.31331592689294374
MANUGRAPH,-1.952141057934512
MANYAVAR,-0.10156971375807101
MAPMYINDIA,0.8323117620491556
MARALOVER,0.09610764055742227
MARATHON,-0.08999999999999773
MARICO,-0.019836022216356906
MARINE,-0.01020981162896616
MARKOLINES,0.6204252352736248
MARKSANS,0.32951786333681443
MARUTI,-0.9407791581232662
MASFIN,-0.4621513944223071
MASPTOP50,0.7669781062613462
MASTEK,1.0528406833532007
MASTERTR,-1.3800036556388275
MATRIMONY,0.2829241580724568
MAWANASUG,-1.1990407673860912
MAXESTATES,2.972347423559505
MAXHEALTH,1.43040347242774
MAXIND,-0.2106495026331268
MAYURUNIQ,-2.229587225067796
MAZDA,-0.3462703794546236
MAZDOCK,-1.57861335871806
MBAPL,-2.2538699690402533
MBEL,1.0719976821671868
MBLINFRA,-4.8547008547008605
MCLEODRUSS,3.5036166365280224
MCLOUD,0.8860759493670923
MCX,2.5950782997762865
MEDANTA,-2.136036186965991
MEDIASSIST,-0.47064096817569834
MEDICAMEQ,-0.681904280843538
MEDICO,1.3906718014548536
MEDPLUS,-0.34268833087148914
MEESHO,-1.2702978009467172
MEIL,0.5914659907055247
MENONBE,1.3991045730732332
METAL,0.35180299032542595
METALIETF,0.35180299032542595
METROBRAND,-0.7389836693732241
METROPOLIS,1.6905765025865314
MFML,-1.0092514718250714
MFSL,-0.9745533297238793
MGEL,5.250403877221313
MGL,-0.44910179640718134
MHLXMIRU,-1.4907271716610182
MHRIL,-0.32954358213873786
MICEL,-1.0883320678309283
MID150,-0.5383580080753587
MID150BEES,-0.19881594062031324
MID150CASE,-0.2734731084776767
MIDCAP,-0.6822220948231369
MIDCAPADD,-0.09099181073703173
MIDCAPBETA,-0.4689120339059435
MIDCAPETF,-0.2683363148479371
MIDCAPIETF,0.0
MIDHANI,-1.7977851287214155
MIDQ50ADD,0.2964182791272124
MIDSELIETF,-0.7123287671232822
MIDSMALL,0.2560819462227858
MIDWESTLTD,-0.2958579881656746
MINDACORP,-0.8193186718413108
MINDTECK,4.573213370006061
MIRCELECTR,-2.2884012539184857
MIRZAINT,1.381294964028768
MITCON,-1.7313991576977061
MITTAL,0.0
MKPL,2.4096385542168774
MMFL,0.3343283582089498
MMP,0.8030515960650471
MMTC,0.047229219143567425
MNC,0.0
MOALPHA50,0.653194529495816
MOBIKWIK,-0.5649237565306089
MOCAPITAL,0.9511456982274208
MODEFENCE,-1.1627906976744244
MODINATUR,-0.9813542688910697
MODIRUBBER,-2.3948692969637952
MODIS,0.9172909341079345
MODISONLTD,0.08446494704697255
MODTHREAD,-1.1085972850678778
MOENERGY,-0.23161551823971716
MOGOLD,0.07189072609632949
MOGSEC,0.27065753860849323
MOHEALTH,-0.20454545454546227
MOHITIND,4.65116279069767
MOIL,0.4873006497341929
MOINFRA,-0.5648750427935609
MOIPO,0.022406453058476383
MOKSH,-2.574257425742578
MOL,1.8139457480445935
MOLDTECH,-0.26092628832353787
MOLDTKPAC,-0.008634087376976034
MOLOWVOL,-0.25667351129363813
MOM100,-0.23313646254275053
MOM30IETF,-0.22165927802405552
MOM50,-0.1869368527311474
MOMENTUM,-0.19108280254776663
MOMENTUM30,-0.5797101449275353
MOMENTUM50,0.13647884577890482
MOMGF,-0.6767855969511802
MOMIDMTM,-0.24271844660193947
MOMNC,0.3648424543947031
MOMOMENTUM,-0.01599488163788406
MON100,-0.360719741979288
MON50EQUAL,-0.2091425156856895
MONARCH,0.10038480843230868
MONEXT50,-0.36571094207138677
MONEYBOXX,-0.9718498659517398
MONIFTY100,-0.378644452858771
MONIFTY500,0.04178854993732371
MONQ50,0.05979073243647462
MONTECARLO,0.2890173410404624
MOPSE,0.49246231155778375
MOQUALITY,0.08122239707599196
MOREALTY,-0.7635354002776453
MOREPENLAB,-0.6464959917248513
MOSCHIP,0.15010351966874766
MOSERVICE,0.3596044351213802
MOSILVER,2.123690060336613
MOSMALL250,0.6798516687268197
MOTHERSON,-0.05217845030001571
MOTILALOFS,5.387374913462137
MOTISONS,-0.755857898715039
MOTOGENFIN,0.34858387799565077
MOTOUR,-0.8732013282499176
MOVALUE,0.7253886010362723
MPHASIS,1.4652919991526023
MPSLTD,2.579088471849861
MRF,-0.6891451238780382
MRPL,3.434026788258758
MSCIADD,0.13188262446423576
MSCIINDIA,-0.3578399479505512
MSPL,-1.7554125219426606
MSTCLTD,-1.3175640626620948
MSUMI,-2.2241231822070127
MTARTECH,-1.2075301882546996
MTNL,0.08947211452430998
MUFIN,2.7029368448410205
MUFTI,-0.6407563025210078
MUKANDLTD,-0.2517702596380749
MUKKA,0.31631269769543735
MUKTAARTS,0.2640571606088874
MULTICAP,-0.18416206261508647
MUNJALAU,0.2025658338960239
MUNJALSHOW,0.23362536503963383
MURUDCERA,0.7566585956416465
MUTHOOTCAP,-1.732452223611347
MUTHOOTFIN,0.4425684318240006
MUTHOOTMF,-1.794418554823501
MVGJL,-0.4613999549853664
MWL,0.1080691642651133
NACLIND,5.000000000000003
NAGAFERT,1.2958963282937472
NAGREEKEXP,2.8721682847896477
NAHARCAP,0.04154549231409337
NAHARINDUS,-0.7625378824909581
NAHARPOLY,1.2020179864005305
NAHARSPING,-0.14704280579458132
NAM-INDIA,3.534532791642489
NARMADA,2.8798787419477
NATCAPSUQ,-0.7110819385187523
NATCOPHARM,1.6261584193040663
NATHBIOGEN,-0.23104104376189413
NATIONALUM,2.0997000428510115
NAUKRI,1.4852616345494705
NAVA,-1.16974494283201
NAVINFLUOR,3.455425017277125
NAVKARCORP,11.398022997780913
NAVNETEDUL,-1.729656111678578
NAZARA,0.2657050673752092
NBCC,-2.082752208275216
NBIFIN,1.794545711459654
NCC,0.9565510272819239
NCLIND,2.0099255583126605
NDGL,0.17171681036023778
NDL,1.7482517482517577
NDLVENTURE,0.5137942589076216
NDRAUTO,-1.2045003309066873
NDTV,-1.6035446777086297
NECCLTD,-0.9708737864077767
NELCAST,0.4182350480970365
NELCO,0.44279388658763363
NEOGEN,6.536321989528784
NEPHROPLUS,-1.1532125205930852
NESCO,0.4230702814712367
NESTLEIND,0.4800365742151748
NETF,-0.29820716415764886
NETWEB,-2.1934018646904163
NETWORK18,-0.9982955928901964
NEULANDLAB,-2.5773546412784767
NEWGEN,-0.795772854596384
NEXT30ADD,0.19574259848300807
NEXT50,-0.3943598036712467
NEXT50ADD,-0.10192195690158325
NEXT50BETA,-0.12208355941400353
NEXT50IETF,-0.3185595567867091
NEXTMEDIA,0.8488964346349868
NFL,-0.19212295869355978
NGIL,0.2757669769045098
NGLFINE,-0.5607864857380321
NH,0.8009825385806589
NHPC,-1.6666666666666612
NIACL,0.0
NIBE,-0.9094633346988864
NIBL,-1.115802171290704
NIF100BEES,-0.10782058654399489
NIF100IETF,0.034223134839156615
NIFTY1,0.05999223629883753
NIFTY100EW,-0.2943773918163127
NIFTYADD,-0.1926354004593546
NIFTYBEES,-0.25353753383355915
NIFTYBETA,-0.2463834430326242
NIFTYBETF,-0.15555049700279544
NIFTYCASE,-0.3898635477582763
NIFTYETF,-0.18311072813442159
NIFTYIETF,-0.2754157055806146
NIFTYQLITY,-0.22552999548940328
NIITLTD,0.21554304873666938
NIITMTS,2.8227785959744724
NILAINFRA,-0.2185792349726729
NILASPACES,4.12224591329069
NILKAMAL,-1.5097309673726325
NINSYS,-0.46777546777547074
NIPPOBATRY,0.6361323155216284
NIRAJ,0.32098044937262743
NIRAJISPAT,-1.2488942082530974
NITCO,-2.4646653428337806
NITINSPIN,2.2881489663878805
NITIRAJ,-1.2036273701566351
NIVABUPA,0.03845660812716464
NKIND,-1.866666666666674
NLCINDIA,-0.2149277061352135
NMDC,0.4403131115459875
NOCIL,0.02861230329040918
NOIDATOLL,-4.785894206549128
NORTHARC,1.420191417104047
NOVAAGRI,0.7427785419532215
NPBET,-0.03739461517541937
NPST,-2.412215992918252
NRAIL,-0.7646463510626285
NRBBEARING,-1.2209302325581417
NRL,-0.5098324836125293
NSIL,-0.3461600386411206
NSLNISP,-0.594106463878327
NTPC,0.1333530893465665
NTPCGREEN,1.4948510685416834
NUCLEUS,-0.10970927043335163
NURECA,1.6279069767441903
NUVAMA,0.18342151675484367
NUVOCO,1.1899641577060867
NV20,-0.5878552971576388
NV20BEES,0.4384268214055492
NV20IETF,0.6635700066356977
NYKAA,0.7319485657764567
OAL,1.2046026609133282
OBCL,0.0
OBEROIRLTY,-0.030164092664092663
OCCLLTD,0.6308484912206859
ODIGMA,-2.8809441166261656
OFSS,1.4767932489451476
OIL,5.239661654135327
OILCOUNTUB,16.851568477429232
OILIETF,-0.5063291139240548
OLAELEC,-0.9652019304038494
OLECTRA,-0.5895811334037351
OMAXAUTO,2.066553624417129
OMAXE,12.687698030031674
OMFREIGHT,3.432951894233962
OMINFRAL,1.7770597738287646
ONEPOINT,0.7879924953095717
ONESOURCE,2.341772151898737
ONGC,3.423698612702046
ONMOBILE,0.2466525722339686
ONWARDTEC,2.2597924338801474
OPTIEMUS,1.6207984335907855
ORBTEXP,-1.0109380178985816
ORCHASP,-5.18518518518519
ORCHPHARMA,2.3565289714444138
ORIENTALTL,-1.6372795969773395
ORIENTBELL,-0.05617977528089036
ORIENTCEM,-0.15113959252765855
ORIENTCER,0.825190010857769
ORIENTELEC,-0.8137432188065066
ORIENTHOT,2.3817987913259926
ORIENTLTD,-2.731034482758626
ORIENTPPR,-0.35922766052985317
ORIENTTECH,-1.516350210970464
ORISSAMINE,-1.8064911206368648
ORKLAINDIA,0.990998430919151
OSIAHYPER,-3.9098740888005294
OSWALAGRO,-1.4018691588785046
OSWALGREEN,-0.667556742323095
OSWALPUMPS,-0.4474517079558997
OSWALSEEDS,-2.6195153896529164
PACEDIGITK,-1.9841927817387959
PAGEIND,0.8147824821766332
PAISALO,-0.028835063437133827
PAKKA,-2.1840242669363104
PALASHSECU,-1.0557007842348654
PALREDTEC,4.978789908461719
PANACEABIO,-3.078050567973622
PANACHE,-0.5610336620197327
PANAMAPET,3.2974661575841715
PAR,0.05360205831903641
PARACABLES,0.19903326698891183
PARADEEP,2.2700694778840083
PARAGMILK,-0.29138590420688815
PARAS,-0.6225737933055007
PARASPETRO,-0.5235602094240842
PARKHOSPS,4.655364091161768
PARKHOTELS,0.602887513882271
PARSVNATH,0.8421052631578954
PASHUPATI,-0.5466830466830522
PASUPTAC,-0.6900878293600968
PATANJALI,-1.3781847855653317
PATELENG,-0.6728971962616812
PATELRMART,1.086165388276131
PATINTLOG,-1.8126888217522674
PAUSHAKLTD,1.9625741670470105
PAVNAIND,0.33206831119544733
PAYTM,1.1124260355029514
PCBL,0.6811256497580335
PCJEWELLER,-0.38722168441433613
PDMJEPAPER,1.0547576301615773
PDSL,0.8867276887871756
PEARLPOLY,-0.09302325581395152
PENIND,-0.9142313586640542
PENINLAND,0.415282392026584
PERSISTENT,0.5058888625405106
PETRONET,0.4016765630457482
PFC,-0.6051640667025282
PFIZER,0.6944732368672001
PFOCUS,-0.12358393408857316
PFS,-0.27556644213103587
PGEL,-0.6464612543027302
PGHH,-0.10487253952888029
PGHL,-1.2738269794721409
PGIL,0.5158437730287428
PHARMABEES,-0.602409638554204
PHOENIXLTD,0.5092568033526146
PICCADIL,2.8342958685028954
PIDILITIND,-0.1265991471215261
PIGL,0.027517886626308146
PIIND,0.3255128362608988
PILANIINVS,-0.937311026002822
PILITA,-0.43907793633368986
PINELABS,-1.7623156645208482
PIONEEREMB,-1.154817755322989
PIRAMALFIN,0.054150647100232846
PITTIENG,-3.780205230056267
PIXTRANS,0.5326540064844729
PKTEA,-4.89618612869975
PLASTIBLEN,-0.025345330122919812
PLATIND,2.985205287577691
PLAZACABLE,0.8182050626438259
PNB,1.1042546281260146
PNBGILTS,3.5224035224035206
PNBHOUSING,-0.7773743159617473
PNC,-1.6515926071568943
PNCINFRA,-1.2531328320802004
PNGJL,-0.3822185292895645
POCL,1.7025023849710168
PODDARMENT,-1.802861062120319
POKARNA,-0.35265452680174403
POLICYBZR,-2.220232766338409
POLYCAB,-0.9699829597588151
POLYMED,-2.203070600993089
POLYPLEX,-0.566693071720185
PONNIERODE,-1.0056925996204846
POONAWALLA,2.3640399556048783
POWERGRID,0.09669309611293753
POWERINDIA,-1.853233117218429
POWERMECH,0.15165958921916975
PPAP,-0.5749468061025769
