SYMBOL,change_07022026,change_07022026_x,change_07022026_y,change_10022026,change_07022026_x.1,change_07022026_y.2,change_09022026_x,change_07022026_y.1,change_27012026_x,change_27012026_y
KSHITIJPOL,-1.8604651162790715,-1.8604651162790715,-1.8604651162790715,-1.8604651162790715,-1.8604651162790715,-1.8604651162790715,-1.8604651162790715,-1.8604651162790715,-1.8604651162790715,-1.8604651162790715
KSL,-2.7982757360999453,-2.7982757360999453,-2.7982757360999453,-2.7982757360999453,-2.7982757360999453,-2.7982757360999453,-2.7982757360999453,-2.7982757360999453,-2.7982757360999453,-2.7982757360999453
KSOLVES,-1.818502824858749,-1.818502824858749,-1.818502824858749,-1.818502824858749,-1.818502824858749,-1.818502824858749,-1.818502824858749,-1.818502824858749,-1.818502824858749,-1.818502824858749
KTKBANK,-1.8849315068493138,-1.8849315068493135,-1.884931506849313,-1.884931506849313,-1.884931506849313,-1.884931506849313,-1.884931506849313,-1.884931506849313,-1.884931506849313,-1.884931506849313
KUANTUM,3.024310806095143,3.024310806095143,3.024310806095143,3.024310806095143,3.024310806095143,3.024310806095143,3.024310806095143,3.024310806095143,3.024310806095143,3.024310806095143
LAGNAM,-0.5768063145112257,-0.5768063145112257,-0.5768063145112257,-0.5768063145112257,-0.5768063145112257,-0.5768063145112257,-0.5768063145112257,-0.5768063145112257,-0.5768063145112257,-0.5768063145112257
LAL,7.547169811320761,7.547169811320761,7.547169811320761,7.547169811320761,7.547169811320761,7.547169811320761,7.547169811320761,7.547169811320761,7.547169811320761,7.547169811320761
LALPATHLAB,-2.926863671627054,-2.926863671627054,-2.926863671627054,-2.926863671627054,-2.926863671627054,-2.926863671627054,-2.926863671627054,-2.926863671627054,-2.926863671627054,-2.926863671627054
LAMBODHARA,-1.226933647428347,-1.226933647428347,-1.226933647428347,-1.226933647428347,-1.226933647428347,-1.226933647428347,-1.226933647428347,-1.226933647428347,-1.226933647428347,-1.226933647428347
LANDMARK,-3.2396511144953593,-3.2396511144953597,-3.23965111449536,-3.23965111449536,-3.23965111449536,-3.23965111449536,-3.23965111449536,-3.23965111449536,-3.23965111449536,-3.23965111449536
LAOPALA,-0.7477310231023044,-0.7477310231023044,-0.7477310231023044,-0.7477310231023044,-0.7477310231023044,-0.7477310231023044,-0.7477310231023044,-0.7477310231023044,-0.7477310231023044,-0.7477310231023044
LASA,-3.927813163481945,-3.927813163481945,-3.927813163481945,-3.927813163481945,-3.927813163481945,-3.927813163481945,-3.927813163481945,-3.927813163481945,-3.927813163481945,-3.927813163481945
LATENTVIEW,-3.4130113356333225,-3.4130113356333225,-3.4130113356333225,-3.4130113356333225,-3.4130113356333225,-3.4130113356333225,-3.4130113356333225,-3.4130113356333225,-3.4130113356333225,-3.4130113356333225
LAURUSLABS,1.0538874527739135,1.0538874527739135,1.0538874527739135,1.0538874527739135,1.0538874527739135,1.0538874527739135,1.0538874527739135,1.0538874527739135,1.0538874527739135,1.0538874527739135
LAXMICOT,-4.172461752433946,-4.172461752433946,-4.172461752433946,-4.172461752433946,-4.172461752433946,-4.172461752433946,-4.172461752433946,-4.172461752433946,-4.172461752433946,-4.172461752433946
LAXMIDENTL,-5.116491548652361,-5.116491548652361,-5.116491548652361,-5.116491548652361,-5.116491548652361,-5.116491548652361,-5.116491548652361,-5.116491548652361,-5.116491548652361,-5.116491548652361
LAXMIINDIA,-4.5779685264663845,-4.5779685264663845,-4.5779685264663845,-4.5779685264663845,-4.5779685264663845,-4.5779685264663845,-4.5779685264663845,-4.5779685264663845,-4.5779685264663845,-4.5779685264663845
LEMERITE,0.2506811989100768,0.2506811989100768,0.2506811989100768,0.2506811989100768,0.2506811989100768,0.2506811989100768,0.2506811989100768,0.2506811989100768,0.2506811989100768,0.2506811989100768
LEMONTREE,-4.016406129082184,-4.016406129082184,-4.016406129082184,-4.016406129082184,-4.016406129082184,-4.016406129082184,-4.016406129082184,-4.016406129082184,-4.016406129082184,-4.016406129082184
LENSKART,-3.7898558947010073,-3.7898558947010073,-3.7898558947010073,-3.7898558947010073,-3.7898558947010073,-3.7898558947010073,-3.7898558947010073,-3.7898558947010073,-3.7898558947010073,-3.7898558947010073
LEXUS,-0.7843137254901933,-0.7843137254901933,-0.7843137254901933,-0.7843137254901933,-0.7843137254901933,-0.7843137254901933,-0.7843137254901933,-0.7843137254901933,-0.7843137254901933,-0.7843137254901933
LFIC,-2.7263339070568042,-2.726333907056804,-2.726333907056804,-2.726333907056804,-2.726333907056804,-2.726333907056804,-2.726333907056804,-2.726333907056804,-2.726333907056804,-2.726333907056804
LGBBROSLTD,-0.8198131055437685,-0.8198131055437685,-0.8198131055437685,-0.8198131055437685,-0.8198131055437685,-0.8198131055437685,-0.8198131055437685,-0.8198131055437685,-0.8198131055437685,-0.8198131055437685
LGEINDIA,1.6040063869937682,1.6040063869937682,1.6040063869937682,1.6040063869937682,1.6040063869937682,1.6040063869937682,1.6040063869937682,1.6040063869937682,1.6040063869937682,1.6040063869937682
LGHL,-4.600570613409408,-4.600570613409408,-4.600570613409408,-4.600570613409408,-4.600570613409408,-4.600570613409408,-4.600570613409408,-4.600570613409408,-4.600570613409408,-4.600570613409408
LIBAS,0.9980039920159646,0.9980039920159646,0.9980039920159646,0.9980039920159646,0.9980039920159646,0.9980039920159646,0.9980039920159646,0.9980039920159646,0.9980039920159646,0.9980039920159646
LIBERTSHOE,-1.9679144385026714,-1.9679144385026717,-1.967914438502672,-1.967914438502672,-1.967914438502672,-1.967914438502672,-1.967914438502672,-1.967914438502672,-1.967914438502672,-1.967914438502672
LICHSGFIN,-2.059562947205576,-2.059562947205576,-2.059562947205576,-2.059562947205576,-2.059562947205576,-2.059562947205576,-2.059562947205576,-2.059562947205576,-2.059562947205576,-2.059562947205576
LICI,-2.0566337117051035,-2.0566337117051035,-2.0566337117051035,-2.0566337117051035,-2.0566337117051035,-2.0566337117051035,-2.0566337117051035,-2.0566337117051035,-2.0566337117051035,-2.0566337117051035
LICMFGOLD,2.287080954766694,2.287080954766694,2.287080954766694,2.287080954766694,2.287080954766694,2.287080954766694,2.287080954766694,2.287080954766694,2.287080954766694,2.287080954766694
LICNETFGSC,-0.10449320794148775,-0.1044932079414877,-0.1044932079414877,-0.1044932079414877,-0.1044932079414877,-0.1044932079414877,-0.1044932079414877,-0.1044932079414877,-0.1044932079414877,-0.1044932079414877
LICNETFN50,-0.8257726112843922,-0.8257726112843922,-0.8257726112843922,-0.8257726112843922,-0.8257726112843922,-0.8257726112843922,-0.8257726112843922,-0.8257726112843922,-0.8257726112843922,-0.8257726112843922
LICNETFSEN,-0.544202937828619,-0.544202937828619,-0.544202937828619,-0.544202937828619,-0.544202937828619,-0.544202937828619,-0.544202937828619,-0.544202937828619,-0.544202937828619,-0.544202937828619
LICNFNHGP,-1.4717355840839896,-1.4717355840839896,-1.4717355840839896,-1.4717355840839896,-1.4717355840839896,-1.4717355840839896,-1.4717355840839896,-1.4717355840839896,-1.4717355840839896,-1.4717355840839896
LICNMID100,-1.309441764300479,-1.309441764300479,-1.309441764300479,-1.309441764300479,-1.309441764300479,-1.309441764300479,-1.309441764300479,-1.309441764300479,-1.309441764300479,-1.309441764300479
LIKHITHA,-2.642388572129239,-2.642388572129239,-2.642388572129239,-2.642388572129239,-2.642388572129239,-2.642388572129239,-2.642388572129239,-2.642388572129239,-2.642388572129239,-2.642388572129239
LINC,-2.5533501071661626,-2.5533501071661626,-2.5533501071661626,-2.5533501071661626,-2.5533501071661626,-2.5533501071661626,-2.5533501071661626,-2.5533501071661626,-2.5533501071661626,-2.5533501071661626
LINCOLN,-1.5748886716628652,-1.5748886716628652,-1.5748886716628652,-1.5748886716628652,-1.5748886716628652,-1.5748886716628652,-1.5748886716628652,-1.5748886716628652,-1.5748886716628652,-1.5748886716628652
LINDEINDIA,-1.9727493103736522,-1.972749310373652,-1.972749310373652,-1.972749310373652,-1.972749310373652,-1.972749310373652,-1.972749310373652,-1.972749310373652,-1.972749310373652,-1.972749310373652
LIQGRWBEES,0.05073071744941385,0.0507307174494138,0.0507307174494138,0.0507307174494138,0.0507307174494138,0.0507307174494138,0.0507307174494138,0.0507307174494138,0.0507307174494138,0.0507307174494138
LIQUID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIQUID1,0.054225449198120085,0.05422544919812,0.05422544919812,0.05422544919812,0.05422544919812,0.05422544919812,0.05422544919812,0.05422544919812,0.05422544919812,0.05422544919812
LIQUIDADD,0.05314405642276711,0.0531440564227671,0.0531440564227671,0.0531440564227671,0.0531440564227671,0.0531440564227671,0.0531440564227671,0.0531440564227671,0.0531440564227671,0.0531440564227671
LIQUIDBEES,0.0010000100000990915,0.001000010000099,0.001000010000099,0.001000010000099,0.001000010000099,0.001000010000099,0.001000010000099,0.001000010000099,0.001000010000099,0.001000010000099
LIQUIDBETF,0.0553387859233059,0.0553387859233059,0.0553387859233059,0.0553387859233059,0.0553387859233059,0.0553387859233059,0.0553387859233059,0.0553387859233059,0.0553387859233059,0.0553387859233059
LIQUIDCASE,0.062277580071168306,0.0622775800711683,0.0622775800711683,0.0622775800711683,0.0622775800711683,0.0622775800711683,0.0622775800711683,0.0622775800711683,0.0622775800711683,0.0622775800711683
LIQUIDETF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIQUIDIETF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIQUIDPLUS,0.05516493380207178,0.0551649338020717,0.0551649338020717,0.0551649338020717,0.0551649338020717,0.0551649338020717,0.0551649338020717,0.0551649338020717,0.0551649338020717,0.0551649338020717
LIQUIDSBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIQUIDSHRI,0.05234207843964925,0.0523420784396492,0.0523420784396492,0.0523420784396492,0.0523420784396492,0.0523420784396492,0.0523420784396492,0.0523420784396492,0.0523420784396492,0.0523420784396492
LLOYDSENGG,-6.646460272786318,-6.646460272786318,-6.646460272786318,-6.646460272786318,-6.646460272786318,-6.646460272786318,-6.646460272786318,-6.646460272786318,-6.646460272786318,-6.646460272786318
LLOYDSENT,-4.620104674246518,-4.620104674246518,-4.620104674246518,-4.620104674246518,-4.620104674246518,-4.620104674246518,-4.620104674246518,-4.620104674246518,-4.620104674246518,-4.620104674246518
LLOYDSME,-3.1768075687874244,-3.1768075687874244,-3.1768075687874244,-3.1768075687874244,-3.1768075687874244,-3.1768075687874244,-3.1768075687874244,-3.1768075687874244,-3.1768075687874244,-3.1768075687874244
LMW,-0.05632612828275716,-0.0563261282827571,-0.0563261282827571,-0.0563261282827571,-0.0563261282827571,-0.0563261282827571,-0.0563261282827571,-0.0563261282827571,-0.0563261282827571,-0.0563261282827571
LODHA,-4.780539397144373,-4.780539397144373,-4.780539397144373,-4.780539397144373,-4.780539397144373,-4.780539397144373,-4.780539397144373,-4.780539397144373,-4.780539397144373,-4.780539397144373
LOKESHMACH,-5.931378513201119,-5.931378513201119,-5.931378513201119,-5.931378513201119,-5.931378513201119,-5.931378513201119,-5.931378513201119,-5.931378513201119,-5.931378513201119,-5.931378513201119
LORDSCHLO,-2.4633960169315183,-2.4633960169315183,-2.4633960169315183,-2.4633960169315183,-2.4633960169315183,-2.4633960169315183,-2.4633960169315183,-2.4633960169315183,-2.4633960169315183,-2.4633960169315183
LOTUSDEV,6.494413407821238,6.494413407821238,6.494413407821238,6.494413407821238,6.494413407821238,6.494413407821238,6.494413407821238,6.494413407821238,6.494413407821238,6.494413407821238
LOTUSEYE,4.984102431898253,4.984102431898253,4.984102431898253,4.984102431898253,4.984102431898253,4.984102431898253,4.984102431898253,4.984102431898253,4.984102431898253,4.984102431898253
LOVABLE,-0.22321428571430074,-0.2232142857143007,-0.2232142857143007,-0.2232142857143007,-0.2232142857143007,-0.2232142857143007,-0.2232142857143007,-0.2232142857143007,-0.2232142857143007,-0.2232142857143007
LOWVOL,-0.6163182098326513,-0.6163182098326513,-0.6163182098326513,-0.6163182098326513,-0.6163182098326513,-0.6163182098326513,-0.6163182098326513,-0.6163182098326513,-0.6163182098326513,-0.6163182098326513
LOWVOL1,-0.41860465116279005,-0.41860465116279,-0.41860465116279,-0.41860465116279,-0.41860465116279,-0.41860465116279,-0.41860465116279,-0.41860465116279,-0.41860465116279,-0.41860465116279
LOWVOLIETF,-0.751215201060531,-0.751215201060531,-0.751215201060531,-0.751215201060531,-0.751215201060531,-0.751215201060531,-0.751215201060531,-0.751215201060531,-0.751215201060531,-0.751215201060531
LOYALTEX,-0.015054195102369097,-0.015054195102369,-0.015054195102369,-0.015054195102369,-0.015054195102369,-0.015054195102369,-0.015054195102369,-0.015054195102369,-0.015054195102369,-0.015054195102369
LPDC,-0.924499229583983,-0.924499229583983,-0.924499229583983,-0.924499229583983,-0.924499229583983,-0.924499229583983,-0.924499229583983,-0.924499229583983,-0.924499229583983,-0.924499229583983
LT,-1.3179397965100952,-1.3179397965100952,-1.3179397965100952,-1.3179397965100952,-1.3179397965100952,-1.3179397965100952,-1.3179397965100952,-1.3179397965100952,-1.3179397965100952,-1.3179397965100952
LTF,0.2436477549599682,0.2436477549599682,0.2436477549599682,0.2436477549599682,0.2436477549599682,0.2436477549599682,0.2436477549599682,0.2436477549599682,0.2436477549599682,0.2436477549599682
LTFOODS,-1.1149228130360302,-1.1149228130360302,-1.1149228130360302,-1.1149228130360302,-1.1149228130360302,-1.1149228130360302,-1.1149228130360302,-1.1149228130360302,-1.1149228130360302,-1.1149228130360302
LTGILTBEES,-0.1369863013698601,-0.1369863013698601,-0.1369863013698601,-0.1369863013698601,-0.1369863013698601,-0.1369863013698601,-0.1369863013698601,-0.1369863013698601,-0.1369863013698601,-0.1369863013698601
LTGILTCASE,-0.06724949562878135,-0.0672494956287813,-0.0672494956287813,-0.0672494956287813,-0.0672494956287813,-0.0672494956287813,-0.0672494956287813,-0.0672494956287813,-0.0672494956287813,-0.0672494956287813
LTIM,-0.8996132503783419,-0.8996132503783419,-0.8996132503783419,-0.8996132503783419,-0.8996132503783419,-0.8996132503783419,-0.8996132503783419,-0.8996132503783419,-0.8996132503783419,-0.8996132503783419
LTTS,-1.1207296336373473,-1.1207296336373471,-1.1207296336373471,-1.1207296336373471,-1.1207296336373471,-1.1207296336373471,-1.1207296336373471,-1.1207296336373471,-1.1207296336373471,-1.1207296336373471
LUMAXIND,-6.74519279170442,-6.74519279170442,-6.74519279170442,-6.74519279170442,-6.74519279170442,-6.74519279170442,-6.74519279170442,-6.74519279170442,-6.74519279170442,-6.74519279170442
LUMAXTECH,-0.7635787350525959,-0.7635787350525959,-0.7635787350525959,-0.7635787350525959,-0.7635787350525959,-0.7635787350525959,-0.7635787350525959,-0.7635787350525959,-0.7635787350525959,-0.7635787350525959
LUPIN,-1.201923076923077,-1.201923076923077,-1.201923076923077,-1.201923076923077,-1.201923076923077,-1.201923076923077,-1.201923076923077,-1.201923076923077,-1.201923076923077,-1.201923076923077
LUXIND,-1.3895015438905942,-1.3895015438905942,-1.3895015438905942,-1.3895015438905942,-1.3895015438905942,-1.3895015438905942,-1.3895015438905942,-1.3895015438905942,-1.3895015438905942,-1.3895015438905942
LXCHEM,-3.4413096482061976,-3.4413096482061976,-3.4413096482061976,-3.4413096482061976,-3.4413096482061976,-3.4413096482061976,-3.4413096482061976,-3.4413096482061976,-3.4413096482061976,-3.4413096482061976
LYKALABS,-2.5716189207195104,-2.5716189207195104,-2.5716189207195104,-2.5716189207195104,-2.5716189207195104,-2.5716189207195104,-2.5716189207195104,-2.5716189207195104,-2.5716189207195104,-2.5716189207195104
LYPSAGEMS,-0.6072874493927175,-0.6072874493927175,-0.6072874493927175,-0.6072874493927175,-0.6072874493927175,-0.6072874493927175,-0.6072874493927175,-0.6072874493927175,-0.6072874493927175,-0.6072874493927175
M&M,-0.8478607605562787,-0.8478607605562787,-0.8478607605562787,-0.8478607605562787,-0.8478607605562787,-0.8478607605562787,-0.8478607605562787,-0.8478607605562787,-0.8478607605562787,-0.8478607605562787
M&MFIN,0.05548619780829203,0.055486197808292,0.055486197808292,0.055486197808292,0.055486197808292,0.055486197808292,0.055486197808292,0.055486197808292,0.055486197808292,0.055486197808292
MACPOWER,-2.780686445607909,-2.780686445607909,-2.780686445607909,-2.780686445607909,-2.780686445607909,-2.780686445607909,-2.780686445607909,-2.780686445607909,-2.780686445607909,-2.780686445607909
MADHAV,3.0609379387812505,3.0609379387812505,3.0609379387812505,3.0609379387812505,3.0609379387812505,3.0609379387812505,3.0609379387812505,3.0609379387812505,3.0609379387812505,3.0609379387812505
MADHUCON,0.7952286282306169,0.7952286282306169,0.7952286282306169,0.7952286282306169,0.7952286282306169,0.7952286282306169,0.7952286282306169,0.7952286282306169,0.7952286282306169,0.7952286282306169
MADRASFERT,-2.4468085106383026,-2.446808510638302,-2.446808510638302,-2.446808510638302,-2.446808510638302,-2.446808510638302,-2.446808510638302,-2.446808510638302,-2.446808510638302,-2.446808510638302
MAFANG,0.623880412625869,0.623880412625869,0.623880412625869,0.623880412625869,0.623880412625869,0.623880412625869,0.623880412625869,0.623880412625869,0.623880412625869,0.623880412625869
MAGADSUGAR,-3.6222071767095487,-3.6222071767095487,-3.6222071767095487,-3.6222071767095487,-3.6222071767095487,-3.6222071767095487,-3.6222071767095487,-3.6222071767095487,-3.6222071767095487,-3.6222071767095487
MAGNUM,-4.089396100808366,-4.089396100808366,-4.089396100808366,-4.089396100808366,-4.089396100808366,-4.089396100808366,-4.089396100808366,-4.089396100808366,-4.089396100808366,-4.089396100808366
MAHABANK,-0.24319805441558104,-0.243198054415581,-0.243198054415581,-0.243198054415581,-0.243198054415581,-0.243198054415581,-0.243198054415581,-0.243198054415581,-0.243198054415581,-0.243198054415581
MAHAPEXLTD,-1.986754966887419,-1.986754966887419,-1.986754966887419,-1.986754966887419,-1.986754966887419,-1.986754966887419,-1.986754966887419,-1.986754966887419,-1.986754966887419,-1.986754966887419
MAHEPC,-2.092575541977065,-2.092575541977065,-2.092575541977065,-2.092575541977065,-2.092575541977065,-2.092575541977065,-2.092575541977065,-2.092575541977065,-2.092575541977065,-2.092575541977065
MAHESHWARI,-0.8632439800090924,-0.8632439800090924,-0.8632439800090924,-0.8632439800090924,-0.8632439800090924,-0.8632439800090924,-0.8632439800090924,-0.8632439800090924,-0.8632439800090924,-0.8632439800090924
MAHKTECH,1.915852742299016,1.915852742299016,1.915852742299016,1.915852742299016,1.915852742299016,1.915852742299016,1.915852742299016,1.915852742299016,1.915852742299016,1.915852742299016
MAHLIFE,-1.2024048096192352,-1.2024048096192352,-1.2024048096192352,-1.2024048096192352,-1.2024048096192352,-1.2024048096192352,-1.2024048096192352,-1.2024048096192352,-1.2024048096192352,-1.2024048096192352
MAHLOG,-0.37748798901851954,-0.3774879890185195,-0.3774879890185195,-0.3774879890185195,-0.3774879890185195,-0.3774879890185195,-0.3774879890185195,-0.3774879890185195,-0.3774879890185195,-0.3774879890185195
MAHSCOOTER,-1.7474126293685315,-1.7474126293685317,-1.7474126293685317,-1.7474126293685317,-1.7474126293685317,-1.7474126293685317,-1.7474126293685317,-1.7474126293685317,-1.7474126293685317,-1.7474126293685317
MAHSEAMLES,-1.738962419089932,-1.738962419089932,-1.738962419089932,-1.738962419089932,-1.738962419089932,-1.738962419089932,-1.738962419089932,-1.738962419089932,-1.738962419089932,-1.738962419089932
MAITHANALL,-3.395853899308981,-3.395853899308981,-3.395853899308981,-3.395853899308981,-3.395853899308981,-3.395853899308981,-3.395853899308981,-3.395853899308981,-3.395853899308981,-3.395853899308981
MAKEINDIA,-1.0290237467018486,-1.0290237467018486,-1.0290237467018486,-1.0290237467018486,-1.0290237467018486,-1.0290237467018486,-1.0290237467018486,-1.0290237467018486,-1.0290237467018486,-1.0290237467018486
MALLCOM,-1.5239341810022395,-1.5239341810022395,-1.5239341810022395,-1.5239341810022395,-1.5239341810022395,-1.5239341810022395,-1.5239341810022395,-1.5239341810022395,-1.5239341810022395,-1.5239341810022395
MALUPAPER,-2.9055690072639253,-2.9055690072639253,-2.9055690072639253,-2.9055690072639253,-2.9055690072639253,-2.9055690072639253,-2.9055690072639253,-2.9055690072639253,-2.9055690072639253,-2.9055690072639253
MAMATA,-2.6312444387949716,-2.631244438794972,-2.631244438794972,-2.631244438794972,-2.631244438794972,-2.631244438794972,-2.631244438794972,-2.631244438794972,-2.631244438794972,-2.631244438794972
MANAKCOAT,-1.819167053723493,-1.819167053723493,-1.819167053723493,-1.819167053723493,-1.819167053723493,-1.819167053723493,-1.819167053723493,-1.819167053723493,-1.819167053723493,-1.819167053723493
MANAKSIA,-2.8158631873802102,-2.8158631873802102,-2.8158631873802102,-2.8158631873802102,-2.8158631873802102,-2.8158631873802102,-2.8158631873802102,-2.8158631873802102,-2.8158631873802102,-2.8158631873802102
MANAKSTEEL,-2.9100529100529067,-2.9100529100529067,-2.9100529100529067,-2.9100529100529067,-2.9100529100529067,-2.9100529100529067,-2.9100529100529067,-2.9100529100529067,-2.9100529100529067,-2.9100529100529067
MANALIPETC,-3.8191316879841426,-3.819131687984143,-3.819131687984143,-3.819131687984143,-3.819131687984143,-3.819131687984143,-3.819131687984143,-3.819131687984143,-3.819131687984143,-3.819131687984143
MANAPPURAM,-1.8154563624250462,-1.8154563624250464,-1.8154563624250464,-1.8154563624250464,-1.8154563624250464,-1.8154563624250464,-1.8154563624250464,-1.8154563624250464,-1.8154563624250464,-1.8154563624250464
MANBA,-1.8342442165156765,-1.8342442165156765,-1.8342442165156765,-1.8342442165156765,-1.8342442165156765,-1.8342442165156765,-1.8342442165156765,-1.8342442165156765,-1.8342442165156765,-1.8342442165156765
MANCREDIT,0.9470361276745028,0.9470361276745028,0.9470361276745028,0.9470361276745028,0.9470361276745028,0.9470361276745028,0.9470361276745028,0.9470361276745028,0.9470361276745028,0.9470361276745028
MANGLMCEM,-1.0222489476849037,-1.0222489476849037,-1.0222489476849037,-1.0222489476849037,-1.0222489476849037,-1.0222489476849037,-1.0222489476849037,-1.0222489476849037,-1.0222489476849037,-1.0222489476849037
MANINDS,-3.491770496846646,-3.491770496846646,-3.491770496846646,-3.491770496846646,-3.491770496846646,-3.491770496846646,-3.491770496846646,-3.491770496846646,-3.491770496846646,-3.491770496846646
MANINFRA,-1.6700877029296568,-1.6700877029296568,-1.6700877029296568,-1.6700877029296568,-1.6700877029296568,-1.6700877029296568,-1.6700877029296568,-1.6700877029296568,-1.6700877029296568,-1.6700877029296568
MANKIND,-1.8351187703772749,-1.8351187703772749,-1.8351187703772749,-1.8351187703772749,-1.8351187703772749,-1.8351187703772749,-1.8351187703772749,-1.8351187703772749,-1.8351187703772749,-1.8351187703772749
MANORAMA,1.5988101877672474,1.5988101877672474,1.5988101877672474,1.5988101877672474,1.5988101877672474,1.5988101877672474,1.5988101877672474,1.5988101877672474,1.5988101877672474,1.5988101877672474
MANORG,-0.6679283090281644,-0.6679283090281644,-0.6679283090281644,-0.6679283090281644,-0.6679283090281644,-0.6679283090281644,-0.6679283090281644,-0.6679283090281644,-0.6679283090281644,-0.6679283090281644
MANUFGBEES,-0.895901584542357,-0.895901584542357,-0.895901584542357,-0.895901584542357,-0.895901584542357,-0.895901584542357,-0.895901584542357,-0.895901584542357,-0.895901584542357,-0.895901584542357
MANUGRAPH,-2.1653543307086616,-2.1653543307086616,-2.1653543307086616,-2.1653543307086616,-2.1653543307086616,-2.1653543307086616,-2.1653543307086616,-2.1653543307086616,-2.1653543307086616,-2.1653543307086616
MANYAVAR,-0.38038449676159614,-0.3803844967615961,-0.3803844967615961,-0.3803844967615961,-0.3803844967615961,-0.3803844967615961,-0.3803844967615961,-0.3803844967615961,-0.3803844967615961,-0.3803844967615961
MAPMYINDIA,-3.0089153046062407,-3.0089153046062407,-3.0089153046062407,-3.0089153046062407,-3.0089153046062407,-3.0089153046062407,-3.0089153046062407,-3.0089153046062407,-3.0089153046062407,-3.0089153046062407
MARALOVER,-4.62962962962964,-4.62962962962964,-4.62962962962964,-4.62962962962964,-4.62962962962964,-4.62962962962964,-4.62962962962964,-4.62962962962964,-4.62962962962964,-4.62962962962964
MARATHON,-1.6556291390728477,-1.6556291390728477,-1.6556291390728477,-1.6556291390728477,-1.6556291390728477,-1.6556291390728477,-1.6556291390728477,-1.6556291390728477,-1.6556291390728477,-1.6556291390728477
MARICO,-1.4366478217492458,-1.4366478217492458,-1.4366478217492458,-1.4366478217492458,-1.4366478217492458,-1.4366478217492458,-1.4366478217492458,-1.4366478217492458,-1.4366478217492458,-1.4366478217492458
MARINE,-6.416730705895267,-6.416730705895267,-6.416730705895267,-6.416730705895267,-6.416730705895267,-6.416730705895267,-6.416730705895267,-6.416730705895267,-6.416730705895267,-6.416730705895267
MARKOLINES,-2.508385591366485,-2.508385591366485,-2.508385591366485,-2.508385591366485,-2.508385591366485,-2.508385591366485,-2.508385591366485,-2.508385591366485,-2.508385591366485,-2.508385591366485
MARKSANS,-3.8457008244994118,-3.845700824499412,-3.845700824499412,-3.845700824499412,-3.845700824499412,-3.845700824499412,-3.845700824499412,-3.845700824499412,-3.845700824499412,-3.845700824499412
MARUTI,-1.8775769108785285,-1.8775769108785283,-1.8775769108785283,-1.8775769108785283,-1.8775769108785283,-1.8775769108785283,-1.8775769108785283,-1.8775769108785283,-1.8775769108785283,-1.8775769108785283
MASFIN,-1.5810920945395348,-1.5810920945395348,-1.5810920945395348,-1.5810920945395348,-1.5810920945395348,-1.5810920945395348,-1.5810920945395348,-1.5810920945395348,-1.5810920945395348,-1.5810920945395348
MASPTOP50,1.3936291240045564,1.3936291240045564,1.3936291240045564,1.3936291240045564,1.3936291240045564,1.3936291240045564,1.3936291240045564,1.3936291240045564,1.3936291240045564,1.3936291240045564
MASTEK,-4.902889625769777,-4.902889625769777,-4.902889625769777,-4.902889625769777,-4.902889625769777,-4.902889625769777,-4.902889625769777,-4.902889625769777,-4.902889625769777,-4.902889625769777
MASTERTR,-3.92781316348196,-3.92781316348196,-3.92781316348196,-3.92781316348196,-3.92781316348196,-3.92781316348196,-3.92781316348196,-3.92781316348196,-3.92781316348196,-3.92781316348196
MATRIMONY,-0.289753270699814,-0.289753270699814,-0.289753270699814,-0.289753270699814,-0.289753270699814,-0.289753270699814,-0.289753270699814,-0.289753270699814,-0.289753270699814,-0.289753270699814
MAWANASUG,-2.956457199406235,-2.956457199406235,-2.956457199406235,-2.956457199406235,-2.956457199406235,-2.956457199406235,-2.956457199406235,-2.956457199406235,-2.956457199406235,-2.956457199406235
MAXESTATES,-2.891874600127962,-2.891874600127962,-2.891874600127962,-2.891874600127962,-2.891874600127962,-2.891874600127962,-2.891874600127962,-2.891874600127962,-2.891874600127962,-2.891874600127962
MAXHEALTH,-0.740889066880254,-0.740889066880254,-0.740889066880254,-0.740889066880254,-0.740889066880254,-0.740889066880254,-0.740889066880254,-0.740889066880254,-0.740889066880254,-0.740889066880254
MAXIND,-1.1942623482832502,-1.1942623482832502,-1.1942623482832502,-1.1942623482832502,-1.1942623482832502,-1.1942623482832502,-1.1942623482832502,-1.1942623482832502,-1.1942623482832502,-1.1942623482832502
MAYURUNIQ,2.4652209492635047,2.4652209492635047,2.4652209492635047,2.4652209492635047,2.4652209492635047,2.4652209492635047,2.4652209492635047,2.4652209492635047,2.4652209492635047,2.4652209492635047
MAZDA,-0.541175269311279,-0.541175269311279,-0.541175269311279,-0.541175269311279,-0.541175269311279,-0.541175269311279,-0.541175269311279,-0.541175269311279,-0.541175269311279,-0.541175269311279
MAZDOCK,-2.8366399324609466,-2.8366399324609466,-2.8366399324609466,-2.8366399324609466,-2.8366399324609466,-2.8366399324609466,-2.8366399324609466,-2.8366399324609466,-2.8366399324609466,-2.8366399324609466
